channel,video_id,video_title,publishedAt,search_query,comment,neg,neu,pos,compound
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,"It’s incredible. Imagine leaving small notes for yourself on the street, like, “this restaurant is trash” or “coffee here is really good”. I hope they will manage to put this technology in small glasses some day",0.0,0.857,0.143,0.6872
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,"that's actually super cool cause it's technically the same reason why we get motion sickness when we're in a vehicle and not looking outside the window
you feel the acceleration, but you don't see the movement",0.0,0.892,0.108,0.4767
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,"“FUCK, I left YouTube at work” 😂😂😂😭",0.237,0.457,0.306,0.6808
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,"Bro giving us a tutorial like we all have $4,000 just lying around",0.186,0.546,0.268,0.128
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,Waiting for mkbhd to upload on his most wanted features on the Vision Pro,0.0,0.867,0.133,0.25
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,I had this tracking experience using Quest 3 on airplane and it felt so wired like I was watching movies on a sinking ship,0.0,0.892,0.108,0.4173
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,Imagine leaving a movie on a plane just to find it still playing a few years later,0.0,0.899,0.101,0.2023
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,It's been a long time it's like everybody forgot it,0.0,0.783,0.217,0.3612
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,"""Now you can watch movies on a plane ""
Pulls out phone....",0.0,1.0,0.0,0.0
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,It's always better to use a meta quest 3,0.0,0.734,0.266,0.4404
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,"Wonder if they’ll allow sharing apps between two Vision Pro users, like you can put a movie in your living room and someone else can also see the window when they get there. And can toggle private/public per window",0.0,0.792,0.208,0.802
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,Before we had to worry about bad drivers now bad drivers behind the wheel wearing those stupid things 😂,0.422,0.472,0.106,-0.886
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,Can’t wait for the icar,0.0,1.0,0.0,0.0
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,Damn... I thought you were gonna tell me it could map the windows inside a moving object and project anything out the windows... like light speed or flying in the delorean 😢,0.151,0.783,0.065,-0.5106
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,"You can see at the end with travel mode the windows jitter a bit, that means the gyro is pretty good!",0.0,0.748,0.252,0.75
Marques Brownlee,CjWfgSrwrz0,Apple Vision Pro Hidden Feature ✈️ #protip,2024-02-09T22:20:23Z,Apple vision pro review,"How to become rich in future
- become an eye specialist",0.0,0.735,0.265,0.5574
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"Not gonna lie I'm getting the strongest ""real life Black Mirror"" vibes I've ever had from this and it feels absolutely surreal",0.0,0.879,0.121,0.4404
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,can't wait for them to pause ads when you close your eyes,0.0,1.0,0.0,0.0
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,This is a really great overview of Apple Vision Pro.,0.0,0.556,0.444,0.7501
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,The thing I do appreciate about the 2-way passthrough is that it’s a visual cue to tell the people around you if you can see them or not. That’s a thing I’ve wanted to have for AirPods Pro and Max; Some visual that tells people around me if I’m in Noise Cancellation mode or not,0.0,0.952,0.048,0.4019
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,As a dad one of my regrets was always videoing the significant events of my kids instead of just watching them and being present so your comment on the ‘oddness’ of capturing events with the headset really hit home,0.061,0.896,0.044,-0.1779
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"""It's a rich person's toy, and a developer's muse."" Very well stated.",0.0,0.625,0.375,0.7178
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"It's the coolest thing ever how MKBHD ends up beating everyone getting this video out first, and he's just calmly speaking like he's in no rush at all. Great team over there.",0.127,0.657,0.217,0.5719
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"I must have lived under the rock because I just found your channel, subed immediately and got to say I love your chilled and very scientific approach. Also you ask the right questions in your reviews and are not biased at all. Love it man, keep up the great work!",0.0,0.759,0.241,0.9393
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,The fact it can copy whatever you're doing on your Mac (including complex tasks like video editing) and just transfer everything to the headset is probably the thing that feels most futuristic about this. It'd be so cool to move your work from screen to screen across devices like you see in Sci-fi shows,0.0,0.865,0.135,0.79
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"What’s crazy is in about 5-10 years, this will look and work like a first gen iPhone looks like to us now",0.091,0.72,0.189,0.3818
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"I've had the oculus for a while, it was revolutionary when I got it and I loved the idea of being able to have extra screens and a nice work environment. But quickly you realise your eyes get sweaty, hot and sore from using the device. The battery life isn't good. The device is heavy on your face. You look ridiculous and aren't going to wear it outside the house. I haven't used it in months. Will this device have the same pitfalls? Perhaps it will finally crack the VR market because of the loyalty of the fans, but the price point is so high, how many people can justify the price.",0.077,0.85,0.073,-0.1303
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,I love how you keep me engaged thru ur style of commentary like I feel you excitement and the way you speak feels like a normal convo that doesn’t tire my ears,0.0,0.641,0.359,0.9337
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"These types of devices won't become mainstream until they are a lot cheaper. However, nothing has a low price when it first comes out. The device itself seems very impressive.",0.0,0.838,0.162,0.6605
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"Great explanation. It’ll be really fun to try out and experience it that first time. Can’t imagine I’d buy one and use it a lot though, not yet anyway.",0.0,0.778,0.222,0.8268
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,I'm really glad Apple gave you a demo because you're one of few reviewers who are qualified to grasp what this is and report on it accordingly. Thank you for the insight.,0.0,0.838,0.162,0.6997
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,Aint gonna cap that DmvNerds hit different,0.0,1.0,0.0,0.0
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"I worked on the custom chip that handles the IR LED illuminators for eye-tracking. Of course, being an outside vendor, at the time we weren’t even allowed to know it was for eye-tracking! This was almost 2-years ago and it’s cool to see it come to fruition.",0.0,0.947,0.053,0.3802
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,You sold this Gadget waay better than Apple did. I honestly want it now!,0.0,0.595,0.405,0.7574
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,The immersive recordings are going to be a heartbreaking but at the same time beautiful re-experience of those past loved ones.,0.065,0.586,0.349,0.8934
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"For the 1st Gen, as a rational consumer, I think I just gonna wait and see for the next gen to see how it goes. Anyway,  the demostration is freaking stunning. The Future is now, and it's really expensive lol...",0.062,0.814,0.125,0.4364
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,Marquis is really the best in this stuff. The way he explains everything in a calming way with subtle jokes is second to none.,0.0,0.696,0.304,0.8473
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"I’ve watched several tech YouTubers review of this, and yours is by far the best. You really do a good job describing the experience and what it would feel like to use it. It’s so easy to get caught in the hype and excitement, but you seem balanced while still clearly explaining what was exciting and standout. There was a lot of thought and introspection in how this came together",0.0,0.771,0.229,0.9498
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,Love it when a 3.5K piece of tech has the reviewer saying it will get better and bigging it up even though it doesn't live up to the hype. Most of the world doesn't give a shit about american football.,0.0,0.787,0.213,0.8757
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"I have realised this earlier & I would stick to it, no background music in your videos, no sfx, no crazy fonts or graphics moving around, yet I watch them till the end. Hats off to all you & your team for such amazing content.",0.084,0.767,0.148,0.5145
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,It’s crazy how immersive and comprehensive his review is while keeping viewer attention. Good stuff!,0.122,0.612,0.265,0.4199
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,Just imagine this technology in another 10-15 years… absolutely insane what they’re able to accomplish now!!,0.176,0.687,0.137,-0.1967
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"I have just three things to teach: simplicity, patience, compassion. These three are your greatest treasures.",0.0,0.565,0.435,0.875
Marques Brownlee,OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,Apple vision pro review,"This is gonna change the game for stroke victims, ALS patients, and those with muscular deficiencies. It will open up the world of computing and allow huge swaths of people to communicate for the first time.",0.058,0.835,0.106,0.2263
